dish_name,score,lemmas
dish_name,count,dish_name
Dijoni csirkemell zöldfűszeres burgonyával,1,dijoni csirkemell zöldfűszeres burgonya
"Conflakes - es rántott jércemell, burgonyakrokett",1,"Conflakes - es ránt jércemell , burgonyakrokett"
"Tökmagos rántott halfilé,rizs, majonézes kukorica",1,"tökmagos rántott halfilé , rizs , majonézes kukorica"
"Csirkecomb jóasszony módra, rizs",1,"Csirkecomb jóasszony mód , rizs"
Meggyes tejes pite,1,meggyes tejes pite
Csoki krémes palacsinta,1,Csoki krémes palacsinta
Rántott csirkemáj tepsis burgonya,1,rántott csirkemáj tepsis burgonya
"Csirkemell csíkok Orly módra, rizibizi, saláta c: fokhagymás sertés szelet, tört burgonya, saláta",1,"Csirkemell csík Orly mód , rizibizi , saláta c : fokhagymás sertés szél , tört burgonya , saláta"
"Sajtos görög csirkecomb, st. burgonya",1,"Sajtos görög csirkecomb , st. burgonya"
Mexikói csirkeragu jázmin rizs,1,mexikói csirkeragu jázmin rizs
"Rántott sajt- rántott csirkecomb, párolt rizs, saláta c: cigánypecsenye, hagymás burgonya, saláta",1,"rántott sajt- rántott csirkecomb , párolt rizs , saláta c : cigánypecsenye , hagymás burgonya , saláta"
Ínyenc batyu rösztikével,1,Ínyenc batyu rösztiké
"Baconös - sajtos csirkemell, csőben",1,"Baconös - sajtos csirkemell , cső"
"Roston csirkecomb, joghurtos öntet, rizs",1,"Roston csirkecomb , joghurtos önt , rizs"
Joghurtos dijoni csirkemell burgonyával,1,joghurtos dijoni csirkemell burgonya
"Rántott brokkoli - sajt, rizs, tartár mártás",1,"rántott brokkoli - sajt , rizs , tartár mártás"
Fahéjas szilvakrém leves,1,fahéjas szilvakrém leves
Sárgaborsó főzelék fokhagymás natúrszelet,1,Sárgaborsó főzelék fokhagymás natúrszelet
Csirkés cézár saláta pirított vajas bagettel,1,Csirkés cézár saláta pirított vajas baget
"Milánói sertésborda b: sajtos tejfölös csirkemell, rösztike",1,"Milánói sertésborda b : sajtos tejfölös csirkemell , rösztike"
Bakonyi galuskaleves,1,bakonyi galuskaleves
"Burgonyafőzelék, oldalas",1,"Burgonyafőzelék , oldalas"
"Gyros, hasábburgonya, tzatziki",1,"gyros , hasábburgonya , tzatziki"
"Pácolt, sült tarja sült zöldségekkel, rizs",1,"pácol , sül tar sült zöldség , rizs"
"A. menü: tejfölös csirke pörkölt, tésztával b. menü: Bbq burger",1,"a. menü : tejfölös csirke pörköl , tészta b. menü : Bbq burger"
Tejszínes csirkecombfilé zöldséges rizs,1,tejszínes csirkecombfilé zöldséges rizs
Erdélyi tárkonyos raguleves,1,erdélyi tárkonyos raguleves
Rántott halfilé burgonyapürével tartár mártással,1,rántott halfilé burgonyapüre tartár mártás
Húsgombóc leves - gyümölcsleves,1,Húsgombóc leves - gyümölcsleves
"Gyümölcsleves, roston tarja burgonyapürével, diós sült alma",1,"gyümölcsleves , rost tar burgonyapüre , diós sült alma"
Bableves - lecsós sertéskaraj rizzsel vagy tejszínes - gombás jérce tésztával,1,bableves - lecsós sertéskaraj rizz vagy tejszínes - gombás jérce tészta
Pirított alföldi tésztaleves,1,pirított alföldi tésztaleves
Kakukkfüves sertéssült vele sült zöldségekkel és rizzsel,1,kakukkfüves sertéssül vele sült zöldség és rizz
Parmezános rántott csirkemell burgonyapürével,1,Parmezános rántott csirkemell burgonyapüre
Sárgaborsó főzelék sertés pörkölt,1,Sárgaborsó főzelék sertés pörkölt
"Sokmagos rántott halfilé, almasali, rizs",1,"sokmagos rántott halfilé , almasali , rizs"
Csabai töltött karaj petrezselymes burgonya,1,csabai töltött karaj petrezselymes burgonya
"Szecsuáni csirke, rizs",1,"szecsuáni csirke , rizs"
Csülökpörkölt sós burgonyával,1,Csülökpörkölt sós burgonya
Mátrai csirkemell párolt zöldséggel,1,mátrai csirkemell párolt zöldség
"Velős - sajtos sertésszelet, törtburgonya",1,"Velős - sajtos sertésszelet , törtburgonya"
Prézlis tészta burgonya lekvár,1,prézlis tészta burgonya lekvár
Magyaros zöldborsó leves / gyümölcsleves,1,magyaros zöldborsó leves / gyümölcsleves
"Family tál, rizibizi",1,"Family tál , rizibizi"
"Babgulyás - mákos nudli, aranygaluska",1,"Babgulyás - mákos nudli , aranygaluska"
"Rántott gomba, dollár burgonyával, tartárral",1,"rántott gomba , dollár burgonya , tartár"
"Bableves - rántott gombafejek, rizs, tartár vagy",1,"bableves - rántott gombafej , rizs , tartár vagy"
"Halászlé, gulyásleves - túrós csusza, diós metélt",1,"Halászlé , gulyásleves - túrós csusza , diós metélt"
"Hamis gulyás - fokhagymás sült pulykacomb rizzsel vagy rántott szelet, rizibizi",1,"hamis gulyás - fokhagymás sült pulykacomb rizz vagy ránt szél , rizibizi"
"Bográcsos csirkepaprikás, nokedli",1,"bográcsos csirkepaprikás , nokedli"
Alföldi pirított leves,1,alföldi pirított leves
"Holsetin szelet, rösztike",1,"Holsetin szél , rösztike"
Sárgaborsó főzelék marhasült,1,Sárgaborsó főzelék marhasül
Édesburgonya-krémleves baconchipsszel,1,édesburgonya-krémleves baconchipsz
"Sült császárhús hagymás törtburgonyával, csalamádéval",1,"sült császárhús hagymás törtburgonya , csalamádé"
"Resztelt máj, törtburgonyával",1,"resztelt máj , törtburgonya"
"Sertés karaj tormával és főtt tarjával töltve, vegyes körettel",1,"sertés karaj torma és főtt tar töltve , vegyes köret"
"Almaszósz, vasalt csirkecomb",1,"Almaszósz , vasalt csirkecomb"
"Sajttal- gombával töltött sertés java, petrezselymes burgonya, saláta c: rakott karfiol",1,"sajttal- gomba töltött sertés java , petrezselymes burgonya , saláta c : rak karfiol"
Sült hurka - kolbász hagymás törtburgonyával,1,sült hurka - kolbász hagymás törtburgonya
Ínyenc batyu burgonyakrokettel,1,Ínyenc batyu burgonyakroket
Szamóca krémleves,1,Szamóca krémleves
"Tökmagos rántott csirkemell, rizibizi",1,"tökmagos ránt csirkemell , rizibizi"
"Orly sertés, burgonyapüré",1,"Orly sertés , burgonyapüré"
Káposztás tészta c: meggyes gombóc,1,Káposztás tészta c : meggyes gombóc
"Lecsós tarja, tarhonya",1,"Lecsós tar , tarhony"
Almával sült csirkemell burgonyával,1,Alma sült csirkemell burgonya
"Kolbászos paprikáskrumpli sült oldalassal, saláta",1,"kolbászos paprikáskrumpli sült oldalas , saláta"
"Natúr csirkecombfilé, steakburgonya",1,"Natúr csirkecombfilé , steakburgonya"
"Zöldborsófőzelék, rántott szelettel",1,"Zöldborsófőzelék , rántott szelet"
"Cigánypecsenye, vegyes körettel",1,"Cigánypecsenye , vegyes köret"
Zellerkrémleves bacon chips,1,Zellerkrémleves bac chips
Csirkemell gordon Bleu rizzsel,1,Csirkemell gord Bleu rizz
Fűszeres csirkecomb krumplipürével,1,fűszeres csirkecomb krumplipüre
"Rántott szelet, petrezselymes burgonya, savanyúság",1,"rántott szél , petrezselymes burgonya , savanyúság"
"Tavasziasan töltött sertés tekercs rántva, zöldséges rizs, saláta c: roston sült csirkeszárny, karikás burgonya, saláta",1,"tavaszias töltött sertés tekercs rántva , zöldséges rizs , saláta c : rost sült csirkeszárny , karikás burgonya , saláta"
Hentes tokány rizs,1,hentes tokány rizs
Csontleves csigatészta,1,Csontleves csigatészta
Rántott camambert salátával és áfonyával,1,rántott camamber saláta és áfonya
Baconos zöldbab leves,1,baconos zöldbab leves
Csirkepörkölt tészával,1,Csirkepörkölt tész
Kapros tökfőzelék sertéspörkölt,1,Kapros tökfőzelék sertéspörkölt
Paprikás csirke galuskával,1,paprikás csirke galuska
"Párizsi sertéscsíkok, párolt rizs, saláta",1,"párizsi sertéscsík , párolt rizs , saláta"
"Mandulás rántott csirkemell, burgonyapürével",1,"mandulás ránt csirkemell , burgonyapüre"
"Falafel, rizs, fokhagymás mártogatós",1,"Falafel , rizs , fokhagymás mártogatós"
"Rántott pontyszelet, tört burgonya, saláta c: töltött csirkecomb, párolt rizs, kompót",1,"rántott pontyszelet , tört burgonya , saláta c : töltött csirkecomb , párolt rizs , kompót"
"Rántott csirkecomb- Párizsi sertés csík, zöldséges rizs, saláta c: vadas sertés szelet, zsemlegombóc, csőtészta",1,"rántott csirkecomb- Párizsi sertés csík , zöldséges rizs , saláta c : vadas sertés szelet , zsemlegombóc , csőtészta"
"Mustáros sertés apró, sültburgonya",1,"mustáros sertés apró , sültburgonya"
Lecsós tokány tarhonyával és uborkával,1,Lecsós tokány tarhonya és uborka
"Dubarry sertésszelet, törtburgonya",1,"Dubarry sertésszelet , törtburgonya"
"Rántott csirkemell, mexikói rizzsel",1,"rántott csirkemell , mexikói rizz"
"Párizsi csirkemell, párolt rizs, párolt zöldség c: sertés szelet Pékné módra, petrezselymes burgonya, saláta",1,"párizsi csirkemell , párolt rizs , párolt zöldség c : sertés szél Pékné mód , petrezselymes burgonya , saláta"
"Sokmagvas csirkemell, francia saláta",1,"Sokmagvas csirkemell , francia saláta"
"Rántott tengeri halszelet, párolt rizs, majonézes burgonya c: Bakonyi sertés szelet galuskával",1,"rántott tengeri halszelet , párolt rizs , majonézes burgonya c : Bakonyi sertés szelet galuska"
"Csőben sült füstölt sajtos csirkemell, zöldséges rizs",1,"cső sült füstölt sajtos csirkemell , zöldséges rizs"
Újházi tyúkhúsleves gazdagon,1,újházi tyúkhúsleves gazdag
Sült csirkecombok tepsis sült zöldségekkel peperonata raguval,1,sült csirkecomb tepsis sült zöldség peperonat raguval
Soksajtos gnocchi baby spenóth levéllel pirított szalonnával,1,soksajtos gnocchi baby spenóth levél pirított szalonna
Kolbászos krumplileves,1,Kolbászos krumplileves
Malacsült párolt káposztával,1,Malacsült párolt káposzta
Diós vagy mákos tészta,1,Diós vagy mákos tészta
"Gyümölcsleves, roston tarja, tepsis burgonya, friss saláta",1,"gyümölcsleves , roston tar , tepsis burgonya , friss saláta"
"Mézes - mustáros csirke, spagettivel",1,"Mézes - mustáros csirke , spagetti"
"Betyárgulyás - vargabéles, burgonyás tészta",1,"Betyárgulyás - vargabéles , burgonyás tészta"
Magyaros töltött szelet graten burgonya,1,magyaros töltött szél grat burgonya
Marhacsont leves zöldségekkel,1,Marhacsont leves zöldség
Tejszínes csirkeapró pennével,1,tejszínes csirkeapró penne
"Palóc pecsenye, sült burgonya",1,"Palóc pecseny , sült burgonya"
"Töltött sült dagadó, burgonyapüré",1,"tölt sült dagadó , burgonyapüré"
Görög rizses tyúkleves,1,görög rizses tyúkleves
Vadpörkölt galuskával és uborkával,1,Vadpörkölt galuska és uborka
Mézes-mustáros csirkecombfilé mexikói rizzsel,1,mézes-mustáros csirkecombfilé mexikói rizz
Töltött sertéskaraj franciasalátával,1,töltött sertéskaraj franciasalátá
Erdei gyümölcsleves - brokkoli krémleves,1,erdei gyümölcsleves - brokkoli krémleves
"Ínyenc csirkeszárny, zöldséges bulgur",1,"Ínyenc csirkeszárny , zöldséges bulgur"
"Sajtos - gombás sertés batyu, hagymás burgonya, saláta",1,"Sajtos - gombás sertés batyu , hagymás burgonya , saláta"
"Csongrádi sertés tekercs, párolt rizs, saláta c: csirkemelles lasagna",1,"csongrádi sertés tekercs , párolt rizs , saláta c : csirkemelles lasagna"
Sonkás - tejfölös lencseleves,1,sonkás - tejfölös lencseleves
Cordon Bleu krumplipüré,1,Cordon Bleu krumplipüré
Ananászos - sajtos csirke jázmin rizs,1,Ananászos - sajtos csirke jázmin rizs
"Szezámmagos rántott csirkemell, rizibizi, saláta c: Milánói rakott tészta",1,"szezámmagos ránt csirkemell , rizibizi , saláta c : Milánói rakott tészta"
Malacsült tepsis burgonyával,1,Malacsült tepsis burgonya
"Sokmagvas szelet, rizzsel",1,"Sokmagvas szelet , rizzsel"
"Roston csirkemell, lencse saláta, sültburgonya",1,"Roston csirkemell , lencse saláta , sültburgonya"
Borsos mustáros sült csirkemell fűszeres burgonya,1,borsos mustáros sült csirkemell fűszeres burgonya
Paprikás csirke tésztával,1,paprikás csirke tészta
"Fetával töltött csirkemell rántva, petrezselymes burgonya",1,"Feta töltött csirkemell rántva , petrezselymes burgonya"
"Polpetti, törtburgonya",1,"Polpetti , törtburgonya"
"Currys csirkemell, kuszkusz",1,"Currys csirkemell , kuszkusz"
"Sajtos sonkás szűzpecsenye, lecsós karika burgonyával",1,"sajtos sonkás szűzpecsenye , lecsós karika burgonya"
"Gyümölcsleves, sült hekk, petrezselymes burgonyával, kovászos uborkával",1,"gyümölcsleves , sült hekk , petrezselymes burgonya , kovászos uborka"
Ponty halászlé - tárkonyos sertés raguleves,1,Ponty halászlé - tárkonyos sertés raguleves
Palócgulyás - túrós barackos gombóc vagy sajtos tészta,1,Palócgulyás - túrós barackos gombóc vagy sajtos tészta
"Zöldbableves - Hortobágyi húsospalacsinta vagy rántott camembert, kukoricás rizs",1,"zöldbableves - Hortobágyi húsospalacsinta vagy ránt camember , kukoricás rizs"
"Kacsamájjal töltött gomba, burgonyapüré",1,"Kacsamájjal töltött gomba , burgonyapüré"
Roston karaj burgonyapürével,1,Roston karaj burgonyapüre
"Csőben sült füstölt sajtos csirkemell, párolt rizs c: szezámmagos rántott sertésszelet, petrezselymes burgonya, saláta",1,"cső sült füstölt sajtos csirkemell , párolt rizs c : szezámmagos rántott sertésszelet , petrezselymes burgonya , saláta"
Mákos vagy sajtos tészta,1,mákos vagy sajtos tészta
"Bableves - lyoni csirkemáj, bulgur vagy Bolognai spagetti",1,"Bableves - lyoni csirkemáj , bulgur vagy Bolognai spagetti"
"Ínyenc szelet, rizibizi",1,"Ínyenc szél , rizibizi"
"Füstölt sajttal töltött rántott pulykamell, petrezselymes burgonya",1,"Füstölt sajt tölt rántott pulykamell , petrezselymes burgonya"
Orjaleves eperlevél kockával,1,Orjaleves eperlevél kocka
"Bbq oldalas, hagymás burgonya",1,"Bbq oldalas , hagymás burgonya"
"Filézett csirkecomb, kapros öntettel, salátával",1,"filézett csirkecomb , kapros öntet , saláta"
"Szezámos halfilé rántva, rizibizi",1,"szezámos halfilé rántva , rizibizi"
"Roston sült csirkecomb, párolt rizs, kompót",1,"Roston sült csirkecomb , párolt rizs , kompót"
"Sajttal - gombával töltött sertés tekercs, vajas burgonya, saláta",1,"Sajt - gomba töltött sertés tekercs , vajas burgonya , saláta"
"Csirkemell pankó morzsában, mexikói rizs",1,"Csirkemell pankó morzs , mexikói rizs"
Tejszínes paradicsomos tészta darált hússal és kolbásszal,1,tejszínes paradicsomos tészta darált hús és kolbáss
Füstölt tarjás tarhonyaleves,1,Füstölt tarjás tarhonyaleves
Sárgaborsóleves virslivel,1,Sárgaborsóleves virsli
"Párizsi csirkemell csíkok, petrezselymes burgonya, saláta c: Milánói sertés borda",1,"párizsi csirkemell csík , petrezselymes burgonya , saláta c : Milánói sertés borda"
Temesvári sertésszelet rizzsel,1,temesvári sertésszelet rizz
Sertésragu budapest módra krokett,1,Sertésragu budapest mód krokett
"Gombaleves - lyoni csirkemáj rizzsel vagy rántott camambert, burgonyapürével",1,"Gombaleves - lyoni csirkemáj rizz vagy ránt camamber , burgonyapüre"
"Tojásos nokedli, cukros-ecetes fejes saláta",1,"tojásos nokedli , cukros-ecetes fejes saláta"
"Csevap, burgonyapüré, saláta",1,"Csevap , burgonyapüré , saláta"
Málnakrém leves - csontleves,1,Málnakrém leves - csontleves
Magyaros sertésszelet rizzsel,1,magyaros sertésszelet rizz
"Sertés szelet Orly módra, rántott almakarika, petrezselymes burgonya, saláta",1,"sertés szél Orly mód , rántott almakarika , petrezselymes burgonya , saláta"
Frankfurti sertéskaraj bulgurral,1,frankfurti sertéskaraj bulgur
Négyborsos mustáros sült csirkemell almás rizs,1,négyborsos mustáros sült csirkemell almás rizs
Rántott sertéskaraj krumplipüré,1,rántott sertéskaraj krumplipüré
Tejszínes csirkés rakott tészta,1,tejszínes csirkés rakott tészta
"Rántott camambert, sültburgonya, saláta",1,"rántott camamber , sültburgonya , saláta"
"Gyümölcsmártás, rántott jérce",1,"gyümölcsmártás , rántott jérce"
"Rántott ponty, majonézes burgonya",1,"rántott ponty , majonézes burgonya"
Szezámmagos rántott hal burgonya pürével és remulád mártással,1,szezámmagos rántott hal burgonya pür és remulád mártás
Mustáros hagymás sertés tarja zöldséges lencse salátával,1,mustáros hagymás sertés tar zöldséges lencse saláta
"Sült liba, kacsa combok paprikás törtburgonyán",1,"sült liba , kacsa comb paprikás törtburgonya"
"Frankfurti sertéstokány, tészta",1,"frankfurti sertéstokány , tészta"
"Füstölt sajtos rántott csirkemell, steak burgonya",1,"Füstölt sajtos rántott csirkemell , steak burgonya"
"Tejszínes gombás sertés ragu, párolt rizs",1,"tejszínes gombás sertés ragu , párolt rizs"
"Zölborsófőzelék, rántott csirkecomb",1,"Zölborsófőzelék , rántott csirkecomb"
Mézes mustáros tarjasült tojásos burgonya salátával,1,mézes mustáros tarjasült tojásos burgonya saláta
Bableves - tyúkhúsleves,1,bableves - tyúkhúsleves
"Kolozsvári zöldbableves - csontleves - gyümölcsleves -tarhonyás hús savanyúsággal -pirított csirkemáj gombás rizzsel -krumplis tészta - +1 rántott karaj, rántott pulykamell, rántott csirkeszárny, rántott karfiol",1,"Kolozsvári zöldbableves - csontleves - gyümölcsleves -tarhonyás hús savanyúság -pirított csirkemáj gombás rizzsel -krumplis tészta - +1 rántott karaj , rántott pulykamell , rántott csirkeszárny , rántott karfiol"
"Sztrapacska, fokhagymás sertés",1,"Sztrapacska , fokhagymás sertés"
"Gulyásleves - rizsfelfújt, tojásos tészta",1,"Gulyásleves - rizsfelfújt , tojásos tészta"
Hamis gulyásleves - zöldséges csirkeapró bulgurral vagy Bolognai spagetti,1,hamis gulyásleves - zöldséges csirkeapró bulgur vagy Bolognai spagetti
Oldalas törtburgonyával,1,Oldalas törtburgonya
Betyárleves,1,Betyárleves
Parmezánnal sült csirkemell avokádós majonézzel és zöldséges rizzsel,1,Parmezán sül csirkemell avokádós majonéz és zöldséges rizz
Csirkemell narancsos gyömbéres mártással és jázmin rizzsel,1,Csirkemell narancsos gyömbéres mártás és jázmin rizz
"Holstein szelet, krokett",1,"Holstein szél , krokett"
"Ropogós hekktörzs, rizs, almasali",1,"ropogós hekktörzs , rizs , almasali"
"Pankó morzsás rántott pulykamell, krokett",1,"Pankó morzsás rántott pulykamell , krokett"
Zöldborsó főzelék fasírttal,1,Zöldborsó főzelék fasírt
"Magyaróvári sertéskaraj, törtburgonya",1,"Magyaróvári sertéskaraj , törtburgonya"
Tökmagos halfilé,1,tökmagos halfilé
Töltött csirkecomb felső petrezselymes burgonya,1,töltött csirkecomb felső petrezselymes burgonya
"Vörös boros marharagu, tésztával",1,"vörös boros marharagu , tészta"
"Csőben sült barackos jércemell, bulgur",1,"cső sült barackos jércemell , bulgur"
"Göngyölthús, hagymás burgonya",1,"göngyölthús , hagymás burgonya"
Szarvas vadmártással zsemlegombóccal,1,Szarvas vadmártás zsemlegombóc
Kijevi csirkemell zöldborsós bulgurral,1,Kijevi csirkemell zöldborsós bulgur
"Hagymás - babos sertés szelet, bulgur",1,"Hagymás - babos sertés szelet , bulgur"
Sült csirke részek burgonya pürével,1,sült csirke rész burgonya pür
"Mustáros sertéstarja, törtburgonya, saláta",1,"mustáros sertéstar , törtburgonya , saláta"
"Rántott sertés máj, petrezselymes burgonya, savanyúság",1,"rántott sertés máj , petrezselymes burgonya , savanyúság"
Zsömlegombóc leves,1,Zsömlegombóc leves
"Metélőhagymás sertésszelet, rose metélttel",1,"Metélőhagymás sertésszelet , rose metélt"
Rakott orsótészta gazdagon,1,rakott orsótészta gazdag
Birkapörkölt sós burgonyával,1,Birkapörkölt sós burgonya
"Tejszínes - gombás sertésszelet, rizs",1,"tejszínes - gombás sertésszelet , rizs"
"Töltött csirkecomb, sültburgonya",1,"töltött csirkecomb , sültburgonya"
Lasage,1,Lasage
"Gödöllői töltött csirkecomb, petrezselymes burgonya",1,"gödöllői töltött csirkecomb , petrezselymes burgonya"
"Velővel töltött szelet, sültburgonya",1,"velő töltött szél , sültburgonya"
"Currys vöröslencse, pirítóssal",1,"Currys vöröslencse , pirítós"
"Bbq csirkecomb, burgonyapüré",1,"Bbq csirkecomb , burgonyapüré"
"Kijevi csirkemell, steak burgonya",1,"Kijevi csirkemell , steak burgonya"
Bojtárleves,1,Bojtárleves
"Savanyú káposztaágyon sült sertés csülök, burgonyával",1,"Savanyú káposztaágy sült sertés csül , burgonya"
Sertéspörkölt kelkáposzta főzelékkel,1,Sertéspörkölt kelkáposzta főzelék
Tanyasi borsóleves,1,Tanyasi borsóleves
"Tortilla sertés, sültburgonya, paradicsom, káposzta mártás",1,"Tortilla sertés , sültburgonya , paradicsom , káposzta mártás"
"Csőben sült barackos jércemell, rizs",1,"cső sült barackos jércemell , rizs"
"Pepperónis - sajtos csirkemell rántva, krokett",1,"Pepperónis - sajtos csirkemell rántva , krokett"
Szezámmagos csirkemell majonézes burgonya saláta,1,szezámmagos csirkemell majonézes burgonya saláta
Sertés sült steak burgonyával és papirka mártással,1,sertés sült steak burgonya és papirka mártás
Savanyú krumpli leves,1,Savanyú krumpli leves
"Rántott szelet, burgonyapüré, savanyúság",1,"rántott szelet , burgonyapüré , savanyúság"
"Rántott karfiol - gomba, rizzsel",1,"rántott karfiol - gomba , rizz"
"Pankó morzsás rántott sertés szelet, sültburgonya",1,"Pankó morzsás rántott sertés szelet , sültburgonya"
Zellerkrémleves pirított zsemlekockával,1,Zellerkrémleves pirított zsemlekocka
Csőben sült sonkakrémes csirkemell kukoricás rizs,1,cső sült sonkakrémes csirkemell kukoricás rizs
Búbos hús krokettel,1,búbos hús kroket
Sült káposztás natúr karaj fokhagymás tejföllel és pürével,1,sült káposztás natúr karaj fokhagymás tejföl és püre
"Rántott csirkecomb, párolt zöldség, rizs",1,"rántott csirkecomb , párolt zöldség , rizs"
"Gulyásleves - sült derelye öntettel, túrós tészta",1,"Gulyásleves - sül derely öntet , túrós tészta"
Csirkehúsos rakott tészta,1,Csirkehúsos rakott tészta
Kemencés sertés sült hagymás tört burgonya,1,kemencés sertés sült hagymás tört burgonya
Húsgombóc paradicsom mártással,1,Húsgombóc paradicsom mártás
Csirke gordon Bleu hasábburgonyával uborka salátával,1,Csirke gord Bleu hasábburgonya uborka saláta
Háromsajtos mac & cheese baconchipsszel,1,háromsajtos mac & cheese baconchipsszel
"Mexikói csirkeragu, törtburgonyával",1,"mexikói csirkeragu , törtburgonya"
Jókai bableves - húsgombóc leves,1,Jókai bableves - húsgombóc leves
Hamis gulyás - eszterházy szelet bulgurral,1,hamis gulyás - eszterházy szél bulgur
"Rántott sajt - rántott csirkecomb, zöldséges rizs, saláta",1,"rántott sajt - rántott csirkecomb , zöldséges rizs , saláta"
"Farm csirkecomb, püré",1,"Farm csirkecomb , püré"
"Borjúpörkölt, tészta",1,"Borjúpörköl , tészta"
Zellerkrémleves - gyümölcsleves,1,Zellerkrémleves - gyümölcsleves
Sokmagvas csirkemell kukoricás rizzsel,1,Sokmagvas csirkemell kukoricás rizz
Szemesbableves,1,Szemesbableves
Kacsamájas batyu krokett,1,kacsamájas batyu krokett
Rakott sertéshús steakburgonyával,1,rakott sertéshús steakburgonya
"Fokhagymakrém leves, zsemlekocka",1,"Fokhagymakrém leves , zsemlekocka"
Vaníliás - almás körteleves,1,Vaníliás - almás körteleves
"Szezámos rántott halfilé, rizs, almasali",1,"szezámos rántott halfilé , rizs , almasali"
Kondorosi sertésapró tésztával,1,Kondorosi sertésapró tészta
Tökmagos rántott csirkemell bulgurral,1,tökmagos rántott csirkemell bulgur
"Cornflak - es rántott jérce, francia saláta, rizs",1,"Cornflak - es ránt jérce , francia saláta , rizs"
Borsmártásos sertéskaraj törtburgonyával,1,borsmártásos sertéskaraj törtburgonya
"Pulykaragu, sajtos masnival",1,"Pulykaragu , sajtos masni"
Frankfurti leves - babgulyás,1,frankfurti leves - babgulyás
"Tárkonyos raguleves - aranygaluska, burgonyás tészta",1,"tárkonyos raguleves - aranygaluska , burgonyás tészta"
"Frankfurti leves - rántott sajt, rizs, tartár vagy rántott szelet, rizibizi",1,"frankfurti leves - rántott sajt , rizs , tartár vagy ránt szél , rizibizi"
Sült libacomb lilakáposztával törtburgonyával,1,sült libacomb lilakáposzta törtburgonya
Habos meggyes pite,1,habos meggyes pite
"Gyümölcsleves, kemencés libacomb, zöldséges bulgur",1,"gyümölcsleves , kemencés libacomb , zöldséges bulgur"
Káposztás csirkeragu leves - csontleves- gyümölcsleves,1,káposztás csirkeragu leves - csontleves- gyümölcsleves
"R. karaj, r. pulykamell, r.karfiol, r.sajt",1,"R. karaj , r. pulykamell , r.karfiol , r.sajt"
Máglyarakás - krumplis tészta - mákos nudli,1,Máglyarakás - krumplis tészta - mákos nudli
Babgulyás - mákos guba vagy burgonyás tészta,1,Babgulyás - mákos gu vagy burgonyás tészta
Bableves - zöldséges húsos rakott tészta vagy Milánói sertésborda,1,bableves - zöldséges húsos rakott tészta vagy Milánói sertésborda
Mustáros - zöldfűszeres csirkecomb rizibizi,1,mustáros - zöldfűszeres csirkecomb rizibizi
"Szezámmagos rántott szelet, vajas burgonya",1,"szezámmagos ránt szél , vajas burgonya"
"Natúr csirkemell, sajttal-sonkával-kukoricával burkolva, jázmin rizzsel",1,"Natúr csirkemell , sajttal-sonkával-kukorica burkolva , jázmin rizz"
Cornflakes bundában sült csirkemell majonézes saláta,1,Cornflakes bunda sült csirkemell majonézes saláta
Gyöngytyúk leves gazdagon,1,Gyöngytyúk leves gazdag
Csőben sült többsajtos csirkemell krumplipürével,1,cső sült többsajtos csirkemell krumplipüre
"Majonézes csirkecomb, törtburgonya",1,"Majonézes csirkecomb , törtburgonya"
"Szalontüdő, zselmegombóc, csőtészta",1,"Szalontüdő , zselmegombóc , csőtészta"
"Fokhagyás filézett csirkecomb, vegyes köret",1,"fokhagyás filézett csirkecomb , vegyes köret"
"Csirkenyárs, friss saláta, amerikai burgonya",1,"Csirkenyárs , friss saláta , amerikai burgonya"
Rántott csirkecomb vegyes köret,1,rántott csirkecomb vegyes köret
"Kapros juhtúróval töltött sertés szelet, sültburgonya",1,"Kapros juhtúró töltött sertés szelet , sültburgonya"
"Fokhagymás flekken, jázmin rizs",1,"Fokhagymás flekk , jázmin rizs"
Szezámmagos rántott hal tartármártással és hasábburgonyával,1,szezámmagos rántott hal tartármártás és hasábburgonya
Majorannás burgonyafőzelék főtt tojással és sült csirkemell,1,Majorannás burgonyafőzelék főtt tojás és sült csirkemell
"Dubarry csirkemell, parmezános krumplipürével",1,"Dubarry csirkemell , parmezános krumplipüre"
Babgulyás - sertés raguleves,1,Babgulyás - sertés raguleves
"Gyümölcsleves, Gyros tál",1,"gyümölcsleves , Gyros tál"
Babgulyásleves - tárkonyos sertés raguleves,1,Babgulyásleves - tárkonyos sertés raguleves
Babgulyás - kakaós ízes palacsinta vagy káposztás tészta,1,Babgulyás - kakaós ízes palacsinta vagy káposztás tészta
Bableves - lyoni csirkemell bulgurral vagy,1,Bableves - lyoni csirkemell bulgur vagy
"Hawaii csirkemell, rizbizi",1,"Hawaii csirkemell , rizbizi"
"Gombás, tejszínes csirke, rizs",1,"gombás , tejszínes csirke , rizs"
Roston csirkemell krumplipüré,1,Roston csirkemell krumplipüré
Tökfőzelék fasírt golyó,1,Tökfőzelék fasírt golyó
"Kacsamájjal töltött pulykamell rántva, hercegnő burgonya",1,"Kacsamájjal töltött pulykamell rántva , hercegnő burgonya"
Fetás-töltött gomba rizibizi,1,fetás-töltött gomba rizibizi
"Rántott csirkecomb, petrezselymes burgonyával, káposzta saláta",1,"rántott csirkecomb , petrezselymes burgonya , káposzta saláta"
"Grillezett csirkemell, ázsiai zöldséges rizs",1,"grillezett csirkemell , ázsiai zöldséges rizs"
"Libamájjal töltött rántott pulykamell, rizibizi",1,"Libamáj tölt rántott pulykamell , rizibizi"
